candidate_id	registry_id	recovery_page_id	recovery_url_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_m4b1_evidence	status	m6_validation_required	reason
M4B1R2C001272	REG018	M4B1R2P00473	M4B1R2U00976	L8: * Обзор L9: * Кейсы L10: * AI L11:	https://www.kt-team.ru/ai-workshops/ai-trainer ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001273	REG018	M4B1R2P00475	M4B1R2U00978	Hermes Agent: личный AI-ассистент руководителя	https://www.kt-team.ru/ai-workshops/hermes-executive-assistant ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001274	REG018	M4B1R2P00476	M4B1R2U00979	Персональный ИИ-ассистент с OpenClaw	https://www.kt-team.ru/ai-workshops/openclaw-assistant ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001275	REG018	M4B1R2P00477	M4B1R2U00980	CrewAI 1.15.22: агент теперь объясняет, почему сломался	https://www.kt-team.ru/blog/crewai-1-15-22-agent-teper-obyasnyaet-pochemu-slomalsya ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001276	REG018	M4B1R2P00478	M4B1R2U00981	ИИ-агент-фрилансер на форуме n8n: выигрывает инженерия	https://www.kt-team.ru/blog/ii-agent-frilanser-na-forume-n8n-vyigryvaet-inzheneriya ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001277	REG018	M4B1R2P00479	M4B1R2U00982	MCP — момент, когда BI-система стала подчиняться агенту	https://www.kt-team.ru/blog/mcp-moment-kogda-bi-sistema-stala-podchinyatsya-agentu ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001278	REG018	M4B1R2P00480	M4B1R2U01012	Дообучение LLM под данные компании: когда оправдано	https://www.kt-team.ru/solutions/ai-for-business/ml-fine-tuning ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001279	REG022	M4B1R2P00481	M4B1R2U01019	Лицензионное соглашение на использование автоматизированной системы MarPla - Marpla	https://marpla.ru/2807-2/ ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001280	REG022	M4B1R2P00482	M4B1R2U01022	Как попасть в категории на Вайлдберриз, узнать большее количество разных списков товаров Wildberries - Marpla	https://marpla.ru/kategorii_wildberries/ ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001281	REG022	M4B1R2P00484	M4B1R2U01026	SEO оптимизация карточки товара на ВайлдБерриз (ВБ) - СЕО продвижение для WildBerries, WB (описание, текст) | Marpla	https://marpla.ru/seo/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001282	REG022	M4B1R2P00484	M4B1R2U01026	SEO оптимизация карточки товара на ВайлдБерриз (ВБ) - СЕО продвижение для WildBerries, WB (описание, текст) | Marpla	https://marpla.ru/seo/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001283	REG022	M4B1R2P00485	M4B1R2U01030	Юнит-экономика Wildberries. Продажи, прибыль и расходы в одном окне	https://marpla.ru/unit/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001284	REG023	M4B1R2P00486	M4B1R2U01034	Маяк — Тарифы на использование сервиса	https://mayak.bz/tarif ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001285	REG026	M4B1R2P00487	M4B1R2U01040	Аналитика продаж Wildberries (фактическая юнит-экономика) — в MPfact	https://mpfact.ru/analitica-wb ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001286	REG026	M4B1R2P00487	M4B1R2U01040	Аналитика продаж Wildberries (фактическая юнит-экономика) — в MPfact	https://mpfact.ru/analitica-wb ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001287	REG026	M4B1R2P00488	M4B1R2U01042	Калькулятор юнит-экономики товаров на Wildberries	https://mpfact.ru/unit-wb?utm_source=blog&utm_medium=article&utm_campaign=why ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001288	REG027	M4B1R2P00490	M4B1R2U01046	Характеристики для Wildberries - управление карточками - MP Manager	https://mpmgr.ru/features/auto-characteristics/wildberries ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001289	REG028	M4B1R2P00492	M4B1R2U01048	Внешняя аналитика Ozon	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001290	REG028	M4B1R2P00492	M4B1R2U01048	L200: Агент получает задачу, выбирает нужные данные в MPSTATS, обрабатывает их и выдает результат: отчет, таблицу или выводы	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001291	REG028	M4B1R2P00492	M4B1R2U01048	Внешняя реклама L341:	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001292	REG028	M4B1R2P00492	M4B1R2U01048	L91: Внешняя аналитика Wildberries и Ozon, Кабинет WB, Репрайсер и AI Фоторедактор	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001293	REG028	M4B1R2P00492	M4B1R2U01048	L85: За секунды проанализирует товары, ниши, бренды и конкурентов	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001294	REG028	M4B1R2P00492	M4B1R2U01048	Личный кабинет Wildberries	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001295	REG028	M4B1R2P00492	M4B1R2U01048	Задавайте вопросы в свободной форме	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	reviews_support	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001296	REG028	M4B1R2P00492	M4B1R2U01048	L130: Оценивать экономику бизнеса, воронку продаж, остатки по складам и географию заказов	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001297	REG028	M4B1R2P00492	M4B1R2U01048	L91: Внешняя аналитика Wildberries и Ozon, Кабинет WB, Репрайсер и AI Фоторедактор	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001298	REG028	M4B1R2P00492	M4B1R2U01048	Image L198: ## Как это работает	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001299	REG028	M4B1R2P00492	M4B1R2U01048	MCP-сервер MPSTATS для AI-агентов	https://mpstats.io/instruments/ai/mcp ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001300	REG028	M4B1R2P00493	M4B1R2U01049	Код | Описание	https://mpstats.io/integrations/docs/description/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001301	REG028	M4B1R2P00493	M4B1R2U01049	API интеграции | MPSTATS	https://mpstats.io/integrations/docs/description/ ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001302	REG028	M4B1R2P00493	M4B1R2U01049	Авторизация​ L27:	https://mpstats.io/integrations/docs/description/ ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001303	REG028	M4B1R2P00493	M4B1R2U01049	Авторизация​ L27:	https://mpstats.io/integrations/docs/description/ ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001304	REG037	M4B1R2P00494	M4B1R2U01082	Аналитика маркетплейсов	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001305	REG037	M4B1R2P00494	M4B1R2U01082	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001306	REG037	M4B1R2P00494	M4B1R2U01082	Доставка на маркетплейсы	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001307	REG037	M4B1R2P00494	M4B1R2U01082	Выбор ниши	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001308	REG037	M4B1R2P00494	M4B1R2U01082	Фулфилмент	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001309	REG037	M4B1R2P00494	M4B1R2U01082	Тарифы сервиса	https://sellerden.ru/catalog/ ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001310	REG037	M4B1R2P00495	M4B1R2U01083	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/dostavka-tovarov-do-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001311	REG037	M4B1R2P00495	M4B1R2U01083	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/dostavka-tovarov-do-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001312	REG037	M4B1R2P00495	M4B1R2U01083	Доставка товаров - SellerDen	https://sellerden.ru/catalog/dostavka-tovarov-do-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001313	REG037	M4B1R2P00495	M4B1R2U01083	Выбор товарной ниши маркетплейса	https://sellerden.ru/catalog/dostavka-tovarov-do-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001314	REG037	M4B1R2P00495	M4B1R2U01083	Фулфилмент для продавцов	https://sellerden.ru/catalog/dostavka-tovarov-do-marketplejsov/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001315	REG037	M4B1R2P00496	M4B1R2U01084	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001316	REG037	M4B1R2P00496	M4B1R2U01084	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001317	REG037	M4B1R2P00496	M4B1R2U01084	Инфографика для карточек - SellerDen	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001318	REG037	M4B1R2P00496	M4B1R2U01084	Анализ конкурентов и рынка.	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001319	REG037	M4B1R2P00496	M4B1R2U01084	Фулфилмент для продавцов	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001320	REG037	M4B1R2P00496	M4B1R2U01084	Инфографика для карточек	https://sellerden.ru/catalog/infografika-dlya-kartochek/ ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001321	REG037	M4B1R2P00497	M4B1R2U01085	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/palletirovanie/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001322	REG037	M4B1R2P00497	M4B1R2U01085	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/palletirovanie/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001323	REG037	M4B1R2P00497	M4B1R2U01085	Выбор товарной ниши маркетплейса	https://sellerden.ru/catalog/palletirovanie/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001324	REG037	M4B1R2P00497	M4B1R2U01085	Фулфилмент для продавцов	https://sellerden.ru/catalog/palletirovanie/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001325	REG037	M4B1R2P00498	M4B1R2U01086	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/priemka-tovara/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001326	REG037	M4B1R2P00498	M4B1R2U01086	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/priemka-tovara/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001327	REG037	M4B1R2P00498	M4B1R2U01086	Выбор товарной ниши маркетплейса	https://sellerden.ru/catalog/priemka-tovara/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001328	REG037	M4B1R2P00498	M4B1R2U01086	Фулфилмент для продавцов	https://sellerden.ru/catalog/priemka-tovara/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001329	REG037	M4B1R2P00499	M4B1R2U01087	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001330	REG037	M4B1R2P00499	M4B1R2U01087	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001331	REG037	M4B1R2P00499	M4B1R2U01087	Написание и вставка ключевых SEO-атрибутов и ключей в карточку	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001332	REG037	M4B1R2P00499	M4B1R2U01087	SEO оптимизация карточки - SellerDen	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001333	REG037	M4B1R2P00499	M4B1R2U01087	SEO оптимизация карточки - SellerDen	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001334	REG037	M4B1R2P00499	M4B1R2U01087	Фулфилмент для продавцов	https://sellerden.ru/catalog/seo-optimizacziya-kartochki/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001335	REG037	M4B1R2P00500	M4B1R2U01088	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/upakovka-v-korobku/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001336	REG037	M4B1R2P00500	M4B1R2U01088	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/upakovka-v-korobku/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001337	REG037	M4B1R2P00500	M4B1R2U01088	Выбор товарной ниши маркетплейса	https://sellerden.ru/catalog/upakovka-v-korobku/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001338	REG037	M4B1R2P00500	M4B1R2U01088	Фулфилмент для продавцов	https://sellerden.ru/catalog/upakovka-v-korobku/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001339	REG037	M4B1R2P00501	M4B1R2U01089	СЕРВИС АНАЛИТИКИ	https://sellerden.ru/catalog/zabor-tovara/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001340	REG037	M4B1R2P00501	M4B1R2U01089	Комбо отчетов для новичка v 2.0	https://sellerden.ru/catalog/zabor-tovara/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001341	REG037	M4B1R2P00501	M4B1R2U01089	Выбор товарной ниши маркетплейса	https://sellerden.ru/catalog/zabor-tovara/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001342	REG037	M4B1R2P00501	M4B1R2U01089	Фулфилмент для продавцов	https://sellerden.ru/catalog/zabor-tovara/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001343	REG037	M4B1R2P00503	M4B1R2U01091	Франшиза центра упаковки товаров для маркетплейсов - SellerDen	https://sellerden.ru/sellercow/franchise ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C001344	REG037	M4B1R2P00506	M4B1R2U01094	Фотосъемка товаров для маркетплейсов - SellerDen	https://sellerden.ru/sellerden/fotosemka-tovarov/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
