candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B1C00245	REG053	M4B1P0144	работа с карточкой и контентом товара	https://razbor.wbcon.ru/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00246	REG053	M4B1P0145	поисковая и нишевая аналитика	https://wbcon.ru/popular-request/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00247	REG053	M4B1P0146	поисковая и нишевая аналитика	https://wbcon.ru/weeks-request/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00248	REG053	M4B1P0147	аналитика показателей продавца	https://wbcon.ru/product-in-search/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00249	REG053	M4B1P0148	работа с карточкой и контентом товара	https://wbcon.ru/2023/05/22/seo-pilesos/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00250	REG053	M4B1P0149	аналитика показателей продавца	https://wbcon.ru/nastavniki-wb-kurs/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00251	REG053	M4B1P0150	аналитика показателей продавца	https://wbcon.ru/consult-mp-new/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00252	REG003	M4B1P0151	подключение ИИ и сервисов к маркетплейсу	https://ainsider.ru/ai-seller ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00253	REG003	M4B1P0151	аналитика и автоматизация рекламы	https://ainsider.ru/ai-seller ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00254	REG004	M4B1P0152	ИИ-помощник продавца	https://albato.ru/ai-agents ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00255	REG004	M4B1P0153	ИИ-помощник продавца	https://albato.ru/ii-agenty-marketing ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00256	REG004	M4B1P0154	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/embedded ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00257	REG004	M4B1P0155	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-calltouch ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00258	REG004	M4B1P0156	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-bitrix24 ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00259	REG004	M4B1P0157	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-retailcrm_deprecated ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00260	REG004	M4B1P0158	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-freshoffice ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00261	REG004	M4B1P0159	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-jivosite ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00262	REG004	M4B1P0160	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-smsru ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00263	REG004	M4B1P0161	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-callbackhunter ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00264	REG004	M4B1P0162	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-insales ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00265	REG004	M4B1P0163	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-comagic ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00266	REG004	M4B1P0164	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-amocrm ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00267	REG004	M4B1P0165	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-moysklad ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00268	REG004	M4B1P0165	остатки, поставки и прогноз запасов	https://albato.ru/integration-ozon-moysklad ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00269	REG004	M4B1P0166	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-livetex ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00270	REG004	M4B1P0167	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-yoolla ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00271	REG004	M4B1P0168	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-telegram ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00272	REG004	M4B1P0169	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-googlesheets ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00273	REG004	M4B1P0170	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-facebook ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00274	REG004	M4B1P0171	подключение ИИ и сервисов к маркетплейсу	https://albato.ru/integration-ozon-leadback ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00275	REG007	M4B1P0172	аналитика показателей продавца	https://ascn.ai/ru/ai-agent-crypto ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00276	REG007	M4B1P0173	подключение ИИ и сервисов к маркетплейсу	https://ascn.ai/ru/agent ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00277	REG007	M4B1P0173	аналитика и автоматизация рекламы	https://ascn.ai/ru/agent ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00278	REG007	M4B1P0174	ИИ-помощник продавца	https://ascn.ai/ru/pricing ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00279	REG013	M4B1P0175	финансовые отчёты и прибыль селлера	https://www.insales.ru/page/marketplace ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00280	REG013	M4B1P0175	остатки, поставки и прогноз запасов	https://www.insales.ru/page/marketplace ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00281	REG013	M4B1P0176	финансовые отчёты и прибыль селлера	https://www.insales.ru/page/ai-analyst ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00282	REG013	M4B1P0176	аналитика и автоматизация рекламы	https://www.insales.ru/page/ai-analyst ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00283	REG013	M4B1P0177	подключение ИИ и сервисов к маркетплейсу	https://www.insales.ru/seo ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00284	REG013	M4B1P0177	работа с карточкой и контентом товара	https://www.insales.ru/seo ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00285	REG013	M4B1P0178	аналитика показателей продавца	https://www.insales.ru/page/marketplaces-start ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00286	REG013	M4B1P0179	работа с отзывами и вопросами	https://www.insales.ru/collection/cases ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00287	REG013	M4B1P0180	аналитика показателей продавца	https://www.insales.ru/blogs/university/tags/marketpleysy ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00288	REG013	M4B1P0181	помощь по кабинету и процедурам продавца	https://www.insales.ru/blogs/university/kak-razmestit-tovary-na-wildberries ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00289	REG013	M4B1P0182	поисковая и нишевая аналитика	https://www.insales.ru/page/analytics-wb ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00290	REG013	M4B1P0182	финансовые отчёты и прибыль селлера	https://www.insales.ru/page/analytics-wb ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00291	REG013	M4B1P0183	аналитика показателей продавца	https://www.insales.ru/press ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00292	REG014	M4B1P0184	работа с отзывами и вопросами	https://itgalaxy.company/service/ai/ai-manager-marketpleysov/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00293	REG014	M4B1P0185	работа с отзывами и вопросами	https://itgalaxy.company/testimonial/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00294	REG014	M4B1P0186	подключение ИИ и сервисов к маркетплейсу	https://itgalaxy.company/category/obmen-s-1c/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00295	REG014	M4B1P0186	остатки, поставки и прогноз запасов	https://itgalaxy.company/category/obmen-s-1c/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00296	REG023	M4B1P0187	аналитика и автоматизация рекламы	https://mayak.bz/partner ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00297	REG023	M4B1P0188	финансовые отчёты и прибыль селлера	https://mayak.bz/commodity-analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00298	REG023	M4B1P0188	остатки, поставки и прогноз запасов	https://mayak.bz/commodity-analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00299	REG023	M4B1P0189	аналитика и автоматизация рекламы	https://mayak.bz/delivery ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00300	REG023	M4B1P0189	остатки, поставки и прогноз запасов	https://mayak.bz/delivery ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00301	REG023	M4B1P0190	финансовые отчёты и прибыль селлера	https://mayak.bz/self-analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00302	REG023	M4B1P0190	ценообразование и репрайсинг	https://mayak.bz/self-analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00303	REG023	M4B1P0191	финансовые отчёты и прибыль селлера	https://mayak.bz/expert_modul ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00304	REG023	M4B1P0192	поисковая и нишевая аналитика	https://mayak.bz/trends ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00305	REG023	M4B1P0192	финансовые отчёты и прибыль селлера	https://mayak.bz/trends ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00306	REG023	M4B1P0193	ценообразование и репрайсинг	https://mayak.bz/repracer_mayak ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00307	REG023	M4B1P0193	ИИ-помощник продавца	https://mayak.bz/repracer_mayak ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00308	REG023	M4B1P0194	поисковая и нишевая аналитика	https://mayak.bz/analyze ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00309	REG023	M4B1P0194	аналитика показателей продавца	https://mayak.bz/analyze ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00310	REG023	M4B1P0195	поисковая и нишевая аналитика	https://mayak.bz/consulting ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00311	REG023	M4B1P0195	работа с карточкой и контентом товара	https://mayak.bz/consulting ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00312	REG023	M4B1P0196	работа с карточкой и контентом товара	https://mayak.bz/seo-tool ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00313	REG023	M4B1P0196	аналитика показателей продавца	https://mayak.bz/seo-tool ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00314	REG023	M4B1P0197	поисковая и нишевая аналитика	https://mayak.bz/request-monitoring ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00315	REG023	M4B1P0197	работа с карточкой и контентом товара	https://mayak.bz/request-monitoring ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00316	REG023	M4B1P0198	аналитика и автоматизация рекламы	https://mayak.bz/journal ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00317	REG023	M4B1P0199	подключение ИИ и сервисов к маркетплейсу	https://mayak.bz/ads ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00318	REG023	M4B1P0199	аналитика и автоматизация рекламы	https://mayak.bz/ads ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00319	REG023	M4B1P0200	аналитика и автоматизация рекламы	https://mayak.bz/koleso ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00320	REG023	M4B1P0201	поисковая и нишевая аналитика	https://mayak.bz/plugin ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00321	REG023	M4B1P0201	финансовые отчёты и прибыль селлера	https://mayak.bz/plugin ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00322	REG023	M4B1P0202	финансовые отчёты и прибыль селлера	https://app.mayak.bz/public/map ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00323	REG023	M4B1P0202	аналитика показателей продавца	https://app.mayak.bz/public/map ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00324	REG023	M4B1P0203	аналитика и автоматизация рекламы	https://mayak.bz/pricing ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00325	REG023	M4B1P0204	ценообразование и репрайсинг	https://mayak.bz/faq ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00326	REG023	M4B1P0205	работа с отзывами и вопросами	https://mayak.bz/reviews ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00327	REG023	M4B1P0205	аналитика показателей продавца	https://mayak.bz/reviews ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00328	REG023	M4B1P0206	аналитика показателей продавца	https://mayak.bz/career_mayak ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00329	REG023	M4B1P0207	поисковая и нишевая аналитика	https://mayak.bz/naitinishu ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00330	REG023	M4B1P0207	финансовые отчёты и прибыль селлера	https://mayak.bz/naitinishu ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00331	REG023	M4B1P0208	финансовые отчёты и прибыль селлера	https://mayak.bz/profit ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00332	REG023	M4B1P0208	аналитика и автоматизация рекламы	https://mayak.bz/profit ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
